STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TOBS
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900208,0,0,0,30
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900209,0,0,0,40
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900210,0.18,0,0,60
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900211,0,0,0,27
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900212,0,0,0,30
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900213,0,0,0,33
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900214,0,0,0,46
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900215,0,0,0,34
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900216,0.2,0,0,36
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900217,0,0,0,40
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900218,0,0,0,15
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900219,0,0,0,34
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900220,0,0,0,24
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900221,0,0,0,19
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900222,0,0,0,35
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900223,0.3,0,0,59
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900224,0.33,0,0,30
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900225,0,0,0,21
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900226,0,0,0,5
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900227,0,0,0,19
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900228,0,0,0,27
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900301,0,0,0,21
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900302,0,0,0,31
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900303,0,0,0,36
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900304,0,0,0,20
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900305,0,0,0,24
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900306,-9999,-9999,2,28
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900307,-9999,-9999,0.3,9
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900308,0,-9999,0,20
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900309,0,0,0,32
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900310,0.1,0,0,43
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900311,0,0,0,53
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900312,0,0,0,56
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900313,0,0,0,55
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900314,0,0,0,55
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900315,0,0,0,42
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900316,0,0,0,51
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900317,0,0,0,66
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900318,0.9,0,0,46
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900319,0,0,0,43
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900320,0.3,0,0,42
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900321,0.81,0,0,37
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900322,0,0,0,41
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900323,0,0,0,54
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900324,0,0,0,31
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900325,0,0,0,33
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900326,0,0,0,37
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900327,0,0,0,25
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900328,0,0,0,29
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900329,0,0,0,37
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900330,0.7,0,0,33
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900331,0,0,0,34
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900401,0,0,0,41
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900402,0.1,0,0,42
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900403,0.7,0,0,40
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900404,0.4,0,0,39
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900405,0,0,0,40
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900406,0,0,0,44
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900407,0,0,0,30
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900408,0,0,0,32
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900409,0,0,0,31
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900410,0.4,0,0,53
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900411,0,0,0,52
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900412,0,0,0,33
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900413,0,0,0,31
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900414,0,0,0,32
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900415,0.8,0,0,49
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900416,0,0,0,43
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900417,0.13,0,0,50
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900418,0,0,0,33
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900419,0,0,0,31
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900420,0,0,0,44
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900421,0.2,0,0,52
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900422,0,0,0,44
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900423,0,0,0,50
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900424,0,0,0,48
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900425,0,0,0,48
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900426,0.1,0,0,52
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900427,0,0,0,54
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900428,0,0,0,61
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900429,0,0,0,51
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900430,0.7,0,0,51
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900501,0,0,0,55
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900502,0,0,0,58
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900503,0,0,0,43
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900504,0,0,0,53
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900505,0.93,0,0,49
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900506,0.2,0,0,44
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900507,0,0,0,46
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900508,0,0,0,50
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900509,0,0,0,51
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900510,1.94,0,0,62
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900511,0,0,0,50
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900512,0,0,0,45
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900513,0.8,0,0,45
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900514,0,0,0,52
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900515,0,0,0,52
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900516,0,0,0,58
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900517,2.9,0,0,60
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900518,0.3,0,0,52
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900519,0,0,0,51
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900520,0,0,0,51
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900521,0.2,0,0,47
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900522,0.1,0,0,61
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900523,0,0,0,47
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900524,0,0,0,51
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900525,0,0,0,44
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900526,0,0,0,70
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900527,0.2,0,0,53
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900528,0,0,0,50
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900529,0.7,0,0,54
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900530,2.6,0,0,52
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900531,0,0,0,59
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900601,0,0,0,55
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900602,0,0,0,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900603,0,0,0,69
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900604,0,0,0,67
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900605,0,0,0,47
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900606,0,0,0,53
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900607,0.23,0,0,64
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900608,0,0,0,58
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900609,0.31,0,0,66
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900610,0,0,0,68
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900611,0,0,0,62
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900612,0,0,0,52
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900613,0,0,0,55
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900614,0.06,0,0,60
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900615,0.95,0,0,61
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900616,0,0,0,60
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900617,0,0,0,62
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900618,0,0,0,66
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900619,0.65,0,0,66
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900620,0.25,0,0,61
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900621,0.05,0,0,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900622,0.2,0,0,64
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900623,0,0,0,69
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900624,0,0,0,65
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900625,0,0,0,61
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900626,0,0,0,59
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900627,0,0,0,66
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900628,0,0,0,65
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900629,0,0,0,64
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900630,0,0,0,64
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900701,0.9,0,0,67
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900702,0.1,0,0,64
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900703,0,0,0,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900704,0,0,0,71
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900705,0,0,0,81
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900706,0,0,0,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900707,0,0,0,58
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900708,0,0,0,60
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900709,0,0,0,74
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900710,0.2,0,0,70
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900711,0,0,0,66
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900712,0.25,0,0,61
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900713,1.1,0,0,57
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900714,0,0,0,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900715,0,0,0,70
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900716,1.5,0,0,70
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900717,0,0,0,68
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900718,0,0,0,70
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900719,0,0,0,72
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900720,0,0,0,72
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900721,0,0,0,74
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900722,0.2,0,0,71
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900723,0,0,0,75
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900724,0,0,0,69
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900725,0,0,0,67
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900726,0,0,0,67
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900727,0,0,0,68
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900728,0,0,0,65
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900729,0,0,0,66
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900730,0,0,0,70
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900731,0,0,0,70
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900801,0.6,0,0,60
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900802,0,0,0,57
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900803,0,0,0,64
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900804,0,0,0,67
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900805,0,0,0,69
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900806,1.6,0,0,72
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900807,1.65,0,0,70
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900808,0,0,0,64
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900809,0,0,0,64
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900810,0.17,0,0,68
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900811,1.85,0,0,69
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900812,0.1,0,0,67
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900813,0,0,0,67
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900814,0.6,0,0,64
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900815,0,0,0,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900816,0,0,0,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900817,0,0,0,66
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900818,0,0,0,65
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900819,0,0,0,72
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900820,0,0,0,58
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900821,0.05,0,0,57
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900822,0.05,0,0,64
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900823,0.05,0,0,62
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900824,0.7,0,0,67
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900825,0.25,0,0,69
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900826,0,0,0,67
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900827,0,0,0,67
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900828,0.17,0,0,66
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900829,0.4,0,0,65
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900830,0,0,0,57
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900831,0,0,0,58
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900901,0,0,0,59
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900902,0,0,0,66
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900903,0,0,0,72
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900904,0,0,0,55
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900905,0,0,0,58
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900906,0,0,0,67
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900907,0,0,0,72
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900908,0,0,0,73
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900909,0,0,0,50
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900910,0,0,0,62
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900911,0,0,0,60
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900912,0,0,0,65
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900913,0,0,0,68
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900914,0,0,0,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900915,0.8,0,0,65
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900916,0,0,0,50
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900917,0,0,0,48
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900918,0,0,0,39
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900919,0,0,0,41
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900920,0.75,0,0,51
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900921,0,0,0,44
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900922,0.1,0,0,55
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900923,0.6,0,0,49
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900924,0,0,0,56
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900925,0,0,0,44
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900926,0,0,0,52
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900927,0,0,0,50
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900928,0,0,0,51
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900929,0,0,0,56
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900930,0,0,0,62
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901001,0,0,0,46
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901002,0,0,0,52
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901003,0,0,0,43
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901004,0,0,0,59
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901005,0.2,0,0,48
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901006,0,0,0,55
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901007,0,0,0,71
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901008,0,0,0,62
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901009,2.8,0,0,68
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901010,0,0,0,65
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901011,0.1,0,0,67
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901012,0,0,0,66
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901013,0.35,0,0,69
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901014,0.75,0,0,65
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901015,0,0,0,57
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901016,0,0,0,40
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901017,0,0,0,41
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901018,0,0,0,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901019,1.1,0,0,45
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901020,0,0,0,42
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901021,0,0,0,35
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901022,0,0,0,35
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901023,0.65,0,0,58
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901024,1.1,0,0,55
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901025,0,0,0,40
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901026,0,0,0,46
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901027,0,0,0,32
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901028,0,0,0,39
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901029,0,0,0,39
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901030,0,0,0,34
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901031,0,0,0,48
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901101,0,0,0,43
